opportunity_id,sales_rep,product,account_name,deal_stage,engage_date,close_date,revenue,state,zip_code,region
NRK892VX,Elease Gluck,GTX Plus Pro,,Engaging,2017-09-20,,0.0,TX,75001,West
5F1RM2YM,Elease Gluck,MG Special,,Engaging,2017-09-20,,0.0,TX,75001,West
VQQR3OUI,Elease Gluck,MG Special,Doncon,Won,2017-09-20,2017-12-31,41.0,AK,99501,West
UWYFOEMO,Hayden Neloms,MG Special,Dalttechnology,Won,2017-09-20,2017-09-26,59.0,OR,97201,West
ZXNHUYCM,James Ascencio,GTX Plus Pro,Goodsilron,Lost,2017-09-20,2017-10-01,0.0,MT,59601,West
KHG4UMKP,James Ascencio,MG Special,Blackzim,Won,2017-09-20,2017-11-24,58.0,CA,90001,West
5R7N3RKQ,Jonathan Berthelot,GTXPro,Ron-tech,Won,2017-09-20,2017-09-30,4361.0,IL,60601,Central
197EQMY8,Kami Bicknell,GTXPro,,Engaging,2017-09-20,,0.0,TX,75001,West
TEM0I59X,Kami Bicknell,GTX Plus Pro,Lexiqvolax,Won,2017-09-20,2017-12-09,4906.0,UT,84101,West
1WPZ1MCO,Markita Hansen,GTX Basic,Goodsilron,Won,2017-09-20,2017-09-29,587.0,MT,59601,West
1AQKM7VU,Markita Hansen,GTXPro,Y-corporation,Won,2017-09-20,2017-11-24,4487.0,AK,99501,West
VTVYSUZG,Moses Frase,MG Advanced,Cancity,Won,2017-09-20,2017-12-28,3627.0,IN,46201,Central
61IKUAZI,Rosalina Dieter,GTX Plus Basic,Dalttechnology,Engaging,2017-09-20,,0.0,OR,97201,West
6ZSAKAHX,Rosalina Dieter,GTX Plus Basic,Plexzap,Won,2017-09-20,2017-12-22,920.0,MT,59601,West
D9MZMDOL,Vicki Laflamme,MG Special,Zumgoity,Engaging,2017-09-20,,0.0,KS,66601,West
2FM8HJDM,Vicki Laflamme,MG Advanced,,Engaging,2017-09-20,,0.0,TX,75001,West
7TIWLFZD,Vicki Laflamme,GTX Basic,Golddex,Won,2017-09-20,2017-10-01,552.0,WY,82001,West
HXRF96S3,Vicki Laflamme,MG Special,Labdrill,Won,2017-09-20,2017-12-15,54.0,WA,98101,West
WTEAOER0,Violet Mclelland,GTX Basic,Bubba Gump,Won,2017-09-20,2017-12-14,472.0,FL,33101,East
T8LSQO2S,Wilburn Farren,GTX Plus Pro,Xx-zobam,Lost,2017-09-20,2017-11-24,0.0,SC,29201,East
4R4QF0ZU,Zane Levy,GTXPro,,Engaging,2017-09-20,,0.0,TX,75001,West
ABMOVF1A,Anna Snelling,MG Special,Toughzap,Won,2017-09-21,2017-09-30,66.0,MN,55401,Central
Q2GK9IT2,Boris Faz,GTXPro,Yearin,Lost,2017-09-21,2017-12-02,0.0,PA,19101,East
J0WKJLR6,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,2017-09-21,2017-11-21,1039.0,FL,33101,East
B1D3HP8V,Corliss Cosme,GTX Plus Basic,Plussunin,Lost,2017-09-21,2017-11-22,0.0,MA,02101,East
QHP95ULI,Corliss Cosme,GTXPro,Kan-code,Lost,2017-09-21,2017-09-25,0.0,VA,23201,East
OAMR9KPA,Corliss Cosme,GTX Basic,Bluth Company,Won,2017-09-21,2017-12-21,550.0,MD,21201,East
IDKBZCAF,Daniell Hammack,GTXPro,,Engaging,2017-09-21,,0.0,TX,75001,East
0GRGY09E,Darcel Schlecht,GTXPro,Rangreen,Lost,2017-09-21,2017-11-25,0.0,MN,55401,Central
MP9PICCD,Darcel Schlecht,GTXPro,Treequote,Won,2017-09-21,2017-12-30,4570.0,TN,37201,Central
F34QYKQJ,Donn Cantrell,GTXPro,Betasoloin,Lost,2017-09-21,2017-11-30,0.0,WV,25301,East
DHJ8KOUV,Gladys Colclough,GTX Plus Pro,Condax,Won,2017-09-21,2017-12-05,5138.0,ND,58501,Central
JYNYK957,James Ascencio,MG Advanced,Labdrill,Won,2017-09-21,2017-12-02,3063.0,WA,98101,West
NOLWR5EX,Kami Bicknell,GTX Plus Basic,Sunnamplex,Lost,2017-09-21,2017-10-02,0.0,CA,90001,West
BUHR2X8U,Kary Hendrixson,GTX Basic,Green-Plus,Won,2017-09-21,2017-12-30,613.0,CO,80201,West
4OPFJFRO,Kary Hendrixson,GTXPro,Plexzap,Won,2017-09-21,2017-11-14,4808.0,MT,59601,West
MLV2QDU6,Lajuana Vencill,GTX Plus Pro,Condax,Won,2017-09-21,2017-11-26,5160.0,ND,58501,Central
V7T9ZP6C,Markita Hansen,GTX Basic,J-Texon,Won,2017-09-21,2017-10-01,566.0,WY,82001,West
WYS1XI44,Marty Freudenburg,MG Special,Warephase,Won,2017-09-21,2017-09-27,68.0,MS,39201,Central
C3HN12Z8,Maureen Marcano,GTX Basic,Kan-code,Lost,2017-09-21,2017-10-03,0.0,VA,23201,West
YCQXHVMZ,Reed Clapper,GTXPro,The New York Inquirer,Won,2017-09-21,2017-12-22,5600.0,ME,04101,East
4PLSG7A3,Versie Hillebrand,MG Special,dambase,Won,2017-09-21,2017-12-12,61.0,LA,70101,Central
ZD772DU8,Vicki Laflamme,MG Special,Groovestreet,Lost,2017-09-21,2017-12-03,0.0,UT,84101,West
2KVQ5Z4M,Wilburn Farren,MG Advanced,Xx-zobam,Lost,2017-09-21,2017-11-29,0.0,SC,29201,East
U6LLSWEN,Cassey Cress,GTX Plus Basic,Plussunin,Lost,2017-09-22,2017-11-27,0.0,MA,02101,East
RVQTWBKE,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-09-22,2017-11-24,0.0,MD,21201,East
BWPBMVQH,Corliss Cosme,GTX Basic,Zotware,Lost,2017-09-22,2017-11-29,0.0,RI,02901,East
LFI3BGEE,Daniell Hammack,GTX Plus Pro,,Engaging,2017-09-22,,0.0,TX,75001,East
YPSXMDRH,Daniell Hammack,GTXPro,The New York Inquirer,Won,2017-09-22,2017-12-23,4976.0,ME,04101,East
Q46QSEGT,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-09-22,2017-10-03,0.0,WI,53201,Central
DT0ZJ9Z2,Darcel Schlecht,GTXPro,Inity,Won,2017-09-22,2017-12-24,4991.0,OK,73101,Central
55ZNV61S,Donn Cantrell,GTX Basic,Bioplex,Lost,2017-09-22,2017-10-04,0.0,PA,19101,East
6PQS93V2,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2017-09-22,2017-10-04,5868.0,MD,21201,East
1LHU0876,Elease Gluck,MG Advanced,Labdrill,Engaging,2017-09-22,,0.0,WA,98101,West
V929BUUS,Gladys Colclough,GTX Plus Basic,Isdom,Lost,2017-09-22,2017-12-21,0.0,IA,50301,Central
LDYYOH6W,Gladys Colclough,GTXPro,Bioholding,Won,2017-09-22,2017-11-24,4938.0,IA,50301,Central
4MFY8UXP,Gladys Colclough,MG Advanced,Ron-tech,Won,2017-09-22,2017-12-14,3772.0,IL,60601,Central
EBJMZ5VE,James Ascencio,GTX Plus Pro,Cheers,Won,2017-09-22,2017-10-02,5784.0,CO,80201,West
CMXOTVL7,Jonathan Berthelot,GTXPro,Conecom,Won,2017-09-22,2017-10-02,3485.0,MN,55401,Central
9XF2B7RS,Kami Bicknell,GTX Basic,Fasehatice,Won,2017-09-22,2017-09-28,675.0,NM,87101,West
WHV85GOQ,Kary Hendrixson,GTX Basic,Sonron,Lost,2017-09-22,2017-11-28,0.0,NV,89101,West
MXJAH0R5,Maureen Marcano,MG Special,Plusstrip,Lost,2017-09-22,2017-11-28,0.0,OR,97201,West
OXW7DBDT,Rosalina Dieter,GTX Plus Basic,Doncon,Lost,2017-09-22,2017-11-02,0.0,AK,99501,West
W5EGDYPK,Rosalina Dieter,MG Special,Newex,Won,2017-09-22,2017-10-01,55.0,OR,97201,West
C13104YM,Versie Hillebrand,MG Special,Toughzap,Lost,2017-09-22,2017-12-16,0.0,MN,55401,Central
1GA3AFTX,Versie Hillebrand,MG Advanced,Rangreen,Lost,2017-09-22,2017-12-12,0.0,MN,55401,Central
389D515R,Versie Hillebrand,GTX Plus Pro,Inity,Won,2017-09-22,2017-10-01,5775.0,OK,73101,Central
2751GWVC,Vicki Laflamme,GTX Basic,Hottechi,Won,2017-09-22,2017-11-18,651.0,IL,60601,West
0UFUDIYT,Vicki Laflamme,GTX Basic,Scotfind,Won,2017-09-22,2017-11-22,570.0,AZ,85001,West
Y3QBGJLM,Vicki Laflamme,MG Special,Blackzim,Won,2017-09-22,2017-12-30,54.0,CA,90001,West
O7U4I96P,Vicki Laflamme,MG Special,Scotfind,Won,2017-09-22,2017-09-29,47.0,AZ,85001,West
Q0R3ZBNT,Wilburn Farren,MG Special,Silis,Won,2017-09-22,2017-11-08,56.0,NY,10001,East
FGUWP1NF,Boris Faz,GTX Plus Basic,Vehement Capital Partners,Lost,2017-09-23,2017-10-05,0.0,MD,21201,East
DH8R6PK5,Darcel Schlecht,GTXPro,Rangreen,Lost,2017-09-23,2017-12-12,0.0,MN,55401,Central
ZKFWTRRT,Darcel Schlecht,GTXPro,Bioholding,Won,2017-09-23,2017-09-30,4422.0,IA,50301,Central
941SDVVZ,Darcel Schlecht,GTXPro,Hottechi,Won,2017-09-23,2017-10-02,5357.0,IL,60601,Central
ODINSHYF,Gladys Colclough,MG Special,Bioholding,Lost,2017-09-23,2017-10-01,0.0,IA,50301,Central
0TICPBMF,Gladys Colclough,GTX Plus Basic,Conecom,Won,2017-09-23,2017-09-27,1047.0,MN,55401,Central
WANX7LM0,Gladys Colclough,GTXPro,Ron-tech,Won,2017-09-23,2017-12-29,5013.0,IL,60601,Central
9F2MDA5R,Hayden Neloms,MG Advanced,Finjob,Won,2017-09-23,2017-09-25,3197.0,CO,80201,West
JUKJ3RAB,Jonathan Berthelot,GTX Plus Basic,Inity,Lost,2017-09-23,2017-10-05,0.0,OK,73101,Central
YD3D41E0,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,2017-09-23,2017-10-02,1127.0,KS,66601,Central
K2NPVZL8,Kami Bicknell,GTX Basic,,Engaging,2017-09-23,,0.0,TX,75001,West
7FLPKZN7,Kami Bicknell,GTXPro,Kan-code,Engaging,2017-09-23,,0.0,VA,23201,West
RX8711KI,Kami Bicknell,GTX Basic,Plexzap,Won,2017-09-23,2017-12-24,468.0,MT,59601,West
F3BJAMUL,Kami Bicknell,MG Special,Rantouch,Won,2017-09-23,2017-11-19,55.0,CA,90001,West
HZS2YVRN,Kary Hendrixson,MG Special,Finjob,Won,2017-09-23,2017-10-01,57.0,CO,80201,West
W3B077GY,Lajuana Vencill,MG Special,Zumgoity,Lost,2017-09-23,2017-11-07,0.0,KS,66601,Central
MGR0TSPK,Lajuana Vencill,GTX Plus Basic,Rangreen,Won,2017-09-23,2017-11-27,946.0,MN,55401,Central
TEF07JM6,Markita Hansen,GTX Basic,Xx-holding,Lost,2017-09-23,2017-10-02,0.0,AK,99501,West
N8SVXI48,Maureen Marcano,GTX Basic,Zoomit,Lost,2017-09-23,2017-11-14,0.0,AK,99501,West
VG1WQW88,Maureen Marcano,MG Special,Golddex,Lost,2017-09-23,2017-11-06,0.0,WY,82001,West
MEKVHSCB,Moses Frase,MG Special,Dontechi,Lost,2017-09-23,2017-11-27,0.0,AR,72201,Central
PBJ62FC3,Rosie Papadopoulos,GTXPro,Massive Dynamic,Lost,2017-09-23,2017-10-05,0.0,FL,33101,East
3Q15OHQB,Vicki Laflamme,MG Advanced,,Engaging,2017-09-23,,0.0,TX,75001,West
O04P1WN6,Vicki Laflamme,GTXPro,Hottechi,Won,2017-09-23,2017-12-17,4415.0,IL,60601,West
600FP406,Violet Mclelland,MG Special,Bioplex,Won,2017-09-23,2017-10-02,60.0,PA,19101,East
2EFTTOAV,Zane Levy,GTX Plus Pro,Green-Plus,Won,2017-09-23,2017-10-01,5865.0,CO,80201,West
DDXFIBEY,Anna Snelling,GTX Plus Pro,Treequote,Lost,2017-09-24,2017-11-23,0.0,TN,37201,Central
5BRWXIU3,Anna Snelling,MG Special,Codehow,Lost,2017-09-24,2017-11-27,0.0,NE,68101,Central
WN9ZY701,Boris Faz,GTX Plus Basic,Kan-code,Lost,2017-09-24,2017-12-14,0.0,VA,23201,East
DA8D04ED,Cecily Lampkin,MG Advanced,Globex Corporation,Lost,2017-09-24,2017-10-04,0.0,TN,37201,Central
WLQC2XK4,Cecily Lampkin,MG Special,Rundofase,Won,2017-09-24,2017-10-02,54.0,WI,53201,Central
A4CVM3PM,Corliss Cosme,GTXPro,Opentech,Won,2017-09-24,2017-12-27,5069.0,NY,10001,East
CNLE5EJ2,Daniell Hammack,GTX Plus Pro,Konex,Won,2017-09-24,2017-10-05,5378.0,OR,97201,East
D3HUUVPL,Daniell Hammack,GTXPro,Mathtouch,Won,2017-09-24,2017-12-04,5255.0,VT,05601,East
2UNDAQZ2,Darcel Schlecht,GTX Plus Basic,Domzoom,Lost,2017-09-24,2017-10-04,0.0,ND,58501,Central
R2E45IQ8,Darcel Schlecht,GTX Plus Pro,Conecom,Won,2017-09-24,2017-10-03,5144.0,MN,55401,Central
UX0H8B3W,Donn Cantrell,GTX Plus Pro,Donware,Lost,2017-09-24,2017-11-16,0.0,MD,21201,East
VM0A3057,James Ascencio,GTX Plus Pro,Plusstrip,Won,2017-09-24,2017-10-03,5527.0,OR,97201,West
DX9CCI9C,Kary Hendrixson,MG Advanced,Nam-zim,Lost,2017-09-24,2017-12-19,0.0,CO,80201,West
8SE1W979,Lajuana Vencill,GTX Basic,Hottechi,Lost,2017-09-24,2017-10-02,0.0,IL,60601,Central
L6AOARQ9,Lajuana Vencill,GTX Basic,dambase,Won,2017-09-24,2017-12-21,452.0,LA,70101,Central
I83GQQHA,Markita Hansen,MG Advanced,Kan-code,Lost,2017-09-24,2017-10-05,0.0,VA,23201,West
10984DDU,Moses Frase,GTX Plus Pro,Toughzap,Won,2017-09-24,2017-12-28,7300.0,MN,55401,Central
JQVW0KJV,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-09-24,2017-11-09,0.0,MS,39201,Central
UWZHNMR4,Vicki Laflamme,GTX Plus Pro,Blackzim,Won,2017-09-24,2017-11-26,5196.0,CA,90001,West
TRET6F45,Vicki Laflamme,GTX Plus Pro,Faxquote,Won,2017-09-24,2017-12-26,5624.0,WA,98101,West
8DDC9RLE,Vicki Laflamme,MG Advanced,J-Texon,Won,2017-09-24,2017-12-15,4110.0,WY,82001,West
TFGYLK6C,Anna Snelling,GTX Basic,Inity,Lost,2017-09-25,2017-10-04,0.0,OK,73101,Central
4YXXI2OI,Anna Snelling,MG Special,Codehow,Won,2017-09-25,2017-12-18,53.0,NE,68101,Central
3C7A75LH,Cassey Cress,GTXPro,Massive Dynamic,Won,2017-09-25,2017-09-27,5727.0,FL,33101,East
02LUGFJS,Cassey Cress,GTXPro,Plussunin,Won,2017-09-25,2017-09-28,4308.0,MA,02101,East
KPF0GREK,Cassey Cress,MG Advanced,Plussunin,Won,2017-09-25,2017-12-09,3329.0,MA,02101,East
HEG2JK9Y,Daniell Hammack,GTX Plus Basic,Kinnamplus,Lost,2017-09-25,2017-10-03,0.0,ME,04101,East
1ZCAL93A,Darcel Schlecht,GTX Plus Pro,Hottechi,Lost,2017-09-25,2017-10-04,0.0,IL,60601,Central
5NW6HK74,Elease Gluck,MG Special,Doncon,Lost,2017-09-25,2017-10-04,0.0,AK,99501,West
EJVD09HQ,James Ascencio,MG Special,Betasoloin,Engaging,2017-09-25,,0.0,WV,25301,West
7WFASDCZ,Jonathan Berthelot,GTX Basic,Gogozoom,Lost,2017-09-25,2017-10-03,0.0,WI,53201,Central
7XNX75LI,Jonathan Berthelot,GTX Plus Pro,Dontechi,Lost,2017-09-25,2017-12-08,0.0,AR,72201,Central
RAUWH0GP,Kami Bicknell,GTX Plus Pro,Labdrill,Won,2017-09-25,2017-11-27,6105.0,WA,98101,West
I86I0TJG,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-09-25,2017-11-13,549.0,AK,99501,West
TFW3KAYZ,Kary Hendrixson,GTXPro,Doncon,Won,2017-09-25,2017-11-12,4828.0,AK,99501,West
9NH8ACMQ,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-09-25,2017-10-04,0.0,AR,72201,Central
86KARIC1,Maureen Marcano,GTX Basic,Y-corporation,Lost,2017-09-25,2017-10-03,0.0,AK,99501,West
N2SLAOZR,Moses Frase,GTX Basic,Finhigh,Lost,2017-09-25,2017-10-04,0.0,AL,35201,Central
02TUKBP3,Moses Frase,MG Special,Zumgoity,Lost,2017-09-25,2017-11-30,0.0,KS,66601,Central
KU0YOR3J,Niesha Huffines,GTX Plus Basic,Zumgoity,Won,2017-09-25,2017-10-04,1189.0,KS,66601,Central
BRGJCWO1,Niesha Huffines,MG Special,Hottechi,Won,2017-09-25,2017-11-28,51.0,IL,60601,Central
IEIZU3TY,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,2017-09-25,2017-12-24,0.0,VT,05601,East
P8QXRXMR,Rosalina Dieter,GTXPro,,Engaging,2017-09-25,,0.0,TX,75001,West
35KZ6QTP,Rosalina Dieter,MG Advanced,Xx-holding,Lost,2017-09-25,2017-10-03,0.0,AK,99501,West
V5ZP09PO,Versie Hillebrand,GTX Plus Basic,Dontechi,Lost,2017-09-25,2017-10-03,0.0,AR,72201,Central
VKB9RFJT,Versie Hillebrand,MG Special,Condax,Won,2017-09-25,2017-11-20,55.0,ND,58501,Central
Y9HHGGOQ,Versie Hillebrand,MG Special,dambase,Won,2017-09-25,2017-10-04,53.0,LA,70101,Central
H3AEZ2BZ,Vicki Laflamme,MG Special,Plusstrip,Lost,2017-09-25,2017-10-05,0.0,OR,97201,West
LUXAXNBV,Wilburn Farren,GTX Plus Pro,Donquadtech,Won,2017-09-25,2017-12-09,5960.0,GA,30301,East
0XBMBVFP,Zane Levy,MG Advanced,Groovestreet,Won,2017-09-25,2017-10-04,3438.0,UT,84101,West
8KIMVD15,Anna Snelling,MG Special,Cancity,Lost,2017-09-26,2017-10-06,0.0,IN,46201,Central
Q06QD8ZW,Anna Snelling,MG Special,Globex Corporation,Won,2017-09-26,2017-11-03,54.0,TN,37201,Central
0SD3OBQI,Boris Faz,GTX Plus Basic,Konex,Lost,2017-09-26,2017-11-06,0.0,OR,97201,East
YKZFQT7K,Cassey Cress,GTX Basic,Kinnamplus,Lost,2017-09-26,2017-10-05,0.0,ME,04101,East
I25J5M7W,Cassey Cress,MG Advanced,Iselectrics,Lost,2017-09-26,2017-09-28,0.0,PA,19101,East
B2Z4BB5U,Cecily Lampkin,GTX Plus Pro,Toughzap,Lost,2017-09-26,2017-10-06,0.0,MN,55401,Central
87ZXBDQS,Cecily Lampkin,MG Special,Isdom,Lost,2017-09-26,2017-10-07,0.0,IA,50301,Central
3LYVAV6P,Cecily Lampkin,MG Special,Statholdings,Won,2017-09-26,2017-10-03,55.0,WI,53201,Central
G7QIQDSA,Corliss Cosme,GTXPro,,Engaging,2017-09-26,,0.0,TX,75001,East
7I2O2ZCR,Corliss Cosme,GTX Plus Basic,Xx-zobam,Lost,2017-09-26,2017-11-19,0.0,SC,29201,East
SUX7JFN7,Daniell Hammack,GTX Plus Basic,Konex,Lost,2017-09-26,2017-11-19,0.0,OR,97201,East
5DL7R4C3,Darcel Schlecht,GTXPro,Hottechi,Lost,2017-09-26,2017-10-03,0.0,IL,60601,Central
61ON3Y6O,Darcel Schlecht,MG Special,Streethex,Lost,2017-09-26,2017-10-02,0.0,WI,53201,Central
HOEKIDDI,Donn Cantrell,GTXPro,Ganjaflex,Lost,2017-09-26,2017-11-13,0.0,MD,21201,East
10YLM9VF,Elease Gluck,GTXPro,Sonron,Lost,2017-09-26,2017-10-09,0.0,NV,89101,West
LN0DF2XI,Elease Gluck,MG Special,Sonron,Won,2017-09-26,2017-11-27,48.0,NV,89101,West
ZNE0DAIF,Hayden Neloms,GTX Plus Basic,Hottechi,Lost,2017-09-26,2017-11-24,0.0,IL,60601,West
DTCHPCBB,Hayden Neloms,MG Advanced,Finjob,Won,2017-09-26,2017-12-14,3553.0,CO,80201,West
YID2GAED,James Ascencio,GTX Plus Pro,Xx-holding,Lost,2017-09-26,2017-10-04,0.0,AK,99501,West
QFKL9UK2,Kary Hendrixson,GTXPro,J-Texon,Won,2017-09-26,2017-10-05,4727.0,WY,82001,West
MC3OSDV0,Kary Hendrixson,MG Special,Sunnamplex,Won,2017-09-26,2017-10-02,65.0,CA,90001,West
C7DOYN5Y,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-09-26,2017-12-25,585.0,MN,55401,Central
JXUSPNPV,Markita Hansen,GTX Plus Basic,,Engaging,2017-09-26,,0.0,TX,75001,West
K79T6VNV,Markita Hansen,MG Special,Plexzap,Lost,2017-09-26,2017-10-03,0.0,MT,59601,West
DX8R6PA4,Marty Freudenburg,GTX Plus Basic,Domzoom,Lost,2017-09-26,2017-10-03,0.0,ND,58501,Central
FZDD9758,Marty Freudenburg,MG Advanced,Cancity,Lost,2017-09-26,2017-10-07,0.0,IN,46201,Central
0SIFT5DE,Marty Freudenburg,MG Advanced,Rangreen,Lost,2017-09-26,2017-10-04,0.0,MN,55401,Central
MZSCFJZS,Marty Freudenburg,GTX Plus Pro,Konmatfix,Won,2017-09-26,2017-10-07,5708.0,IN,46201,Central
D6X5T9D4,Maureen Marcano,MG Special,Hottechi,Lost,2017-09-26,2017-10-05,0.0,IL,60601,West
69Z30MBF,Moses Frase,GTX Basic,Bioholding,Won,2017-09-26,2017-11-15,571.0,IA,50301,Central
SH0BSL0Z,Moses Frase,GTX Basic,Scottech,Won,2017-09-26,2017-12-24,619.0,IA,50301,Central
Q5E0NILP,Reed Clapper,MG Advanced,Donware,Won,2017-09-26,2017-10-03,2984.0,MD,21201,East
RFTDQJ0U,Rosie Papadopoulos,GTX Basic,Bioplex,Won,2017-09-26,2017-10-01,558.0,PA,19101,East
76NU9866,Rosie Papadopoulos,MG Special,Condax,Won,2017-09-26,2017-12-02,57.0,ND,58501,East
13O8NTOT,Violet Mclelland,MG Special,Initech,Won,2017-09-26,2017-11-30,61.0,FL,33101,East
AS3IYIRO,Anna Snelling,GTX Basic,Hottechi,Won,2017-09-27,2017-12-26,543.0,IL,60601,Central
L1WPBDZG,Boris Faz,GTXPro,Zotware,Won,2017-09-27,2017-12-12,4125.0,RI,02901,East
QK98E62R,Cassey Cress,GTX Plus Pro,Ganjaflex,Won,2017-09-27,2017-12-29,5301.0,MD,21201,East
F9THW1PW,Corliss Cosme,GTX Basic,Kinnamplus,Won,2017-09-27,2017-10-05,495.0,ME,04101,East
LQJISQSD,Corliss Cosme,GTX Plus Basic,Bioplex,Won,2017-09-27,2017-10-05,955.0,PA,19101,East
84SZ58S9,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2017-09-27,2017-10-04,1225.0,PA,19101,East
Q5I9JWH7,Darcel Schlecht,GTXPro,Ron-tech,Lost,2017-09-27,2017-10-02,0.0,IL,60601,Central
6BSKCQCX,Darcel Schlecht,GTX Basic,Conecom,Won,2017-09-27,2017-12-25,608.0,MN,55401,Central
UKQD4DPD,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-27,2017-11-13,4515.0,MS,39201,Central
SI874ZK5,Donn Cantrell,GTXPro,Silis,Lost,2017-09-27,2017-10-06,0.0,NY,10001,East
6XP6FVMN,Elease Gluck,MG Advanced,Green-Plus,Won,2017-09-27,2017-12-18,3772.0,CO,80201,West
NDMEB0VG,Garret Kinder,MG Advanced,Kan-code,Lost,2017-09-27,2017-10-05,0.0,VA,23201,East
IGFQGZDK,Gladys Colclough,GTX Basic,Bioholding,Won,2017-09-27,2017-12-08,540.0,IA,50301,Central
Y2DLFFN6,Gladys Colclough,MG Advanced,Cancity,Won,2017-09-27,2017-09-30,2800.0,IN,46201,Central
I6UCM2J9,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-09-27,2017-10-05,3250.0,NE,68101,Central
PT0I4XSM,Hayden Neloms,GTX Plus Basic,Plexzap,Won,2017-09-27,2017-10-07,1232.0,MT,59601,West
X718EF6Y,Hayden Neloms,MG Advanced,Hatfan,Won,2017-09-27,2017-10-04,2811.0,WY,82001,West
FSYTM6YE,James Ascencio,GTXPro,,Engaging,2017-09-27,,0.0,TX,75001,West
VUAFV8SS,James Ascencio,GTX Plus Basic,Lexiqvolax,Won,2017-09-27,2017-12-07,1178.0,UT,84101,West
SXPV3WCV,Jonathan Berthelot,GTXPro,Treequote,Won,2017-09-27,2017-12-22,4869.0,TN,37201,Central
9PH1EWCH,Kami Bicknell,MG Advanced,Cheers,Lost,2017-09-27,2017-12-03,0.0,CO,80201,West
THPCTGNI,Lajuana Vencill,GTX Plus Pro,Inity,Lost,2017-09-27,2017-10-02,0.0,OK,73101,Central
XR4PPDOB,Lajuana Vencill,GTX Basic,Condax,Won,2017-09-27,2017-12-18,507.0,ND,58501,Central
EK06CNRW,Lajuana Vencill,MG Advanced,Bioholding,Won,2017-09-27,2017-10-06,3681.0,IA,50301,Central
Q25T8PKX,Markita Hansen,GTX Plus Basic,Doncon,Lost,2017-09-27,2017-10-01,0.0,AK,99501,West
V86S5LWV,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-09-27,2017-10-02,0.0,AR,72201,Central
K8Y7CK9T,Marty Freudenburg,GTX Plus Pro,Treequote,Won,2017-09-27,2017-10-05,5280.0,TN,37201,Central
1LY8CAXD,Rosalina Dieter,GTK 500,Betasoloin,Engaging,2017-09-27,,0.0,WV,25301,West
ADS3CQ4B,Rosalina Dieter,MG Special,Finjob,Won,2017-09-27,2017-11-27,50.0,CO,80201,West
9UBU6UW4,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Won,2017-09-27,2017-09-29,59.0,MS,39201,Central
ZP9HW0LH,Vicki Laflamme,MG Advanced,Kan-code,Won,2017-09-27,2017-10-03,3794.0,VA,23201,West
WV41OJHX,Wilburn Farren,MG Advanced,Ganjaflex,Won,2017-09-27,2017-10-03,3786.0,MD,21201,East
FTUJY4FP,Cassey Cress,GTX Plus Basic,Condax,Lost,2017-09-28,2017-10-07,0.0,ND,58501,East
ORBIW519,Donn Cantrell,MG Advanced,Plussunin,Lost,2017-09-28,2017-12-19,0.0,MA,02101,East
369V78M2,Donn Cantrell,GTXPro,Mathtouch,Won,2017-09-28,2017-10-07,5553.0,VT,05601,East
792JYPG1,Donn Cantrell,MG Advanced,Konex,Won,2017-09-28,2017-10-08,3557.0,OR,97201,East
Y6Q7Z0SO,Elease Gluck,MG Special,Green-Plus,Won,2017-09-28,2017-10-08,63.0,CO,80201,West
9IM813OI,Gladys Colclough,GTX Basic,Conecom,Lost,2017-09-28,2017-11-11,0.0,MN,55401,Central
GXY3QZ2V,Lajuana Vencill,MG Advanced,Scottech,Won,2017-09-28,2017-10-06,3704.0,IA,50301,Central
SMP2K39G,Markita Hansen,GTXPro,,Engaging,2017-09-28,,0.0,TX,75001,West
IVX52FRZ,Marty Freudenburg,GTX Plus Basic,Gogozoom,Lost,2017-09-28,2017-11-03,0.0,WI,53201,Central
2CN1G52G,Marty Freudenburg,MG Advanced,Hottechi,Lost,2017-09-28,2017-10-03,0.0,IL,60601,Central
OR0PEAIV,Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,2017-09-28,2017-11-30,1133.0,IL,60601,Central
EGOU8GB1,Maureen Marcano,GTX Plus Basic,Konex,Won,2017-09-28,2017-12-09,1292.0,OR,97201,West
IIKN6Q8E,Rosalina Dieter,MG Advanced,Plusstrip,Won,2017-09-28,2017-12-04,3278.0,OR,97201,West
VTX8GPN8,Versie Hillebrand,MG Special,Codehow,Won,2017-09-28,2017-10-05,55.0,NE,68101,Central
DVGY4X7E,Vicki Laflamme,GTX Basic,Finjob,Won,2017-09-28,2017-12-23,498.0,CO,80201,West
